seed,row_index,row_kind,grid_index,parameter,parameter_label,objective,cell,checkpoint_batch_zero_based,parameter_value,loss,psth_sse,cv_squared_error,analytic_gradient,firing_rate_hz,spike_count,sim_cv,cv_valid
456,152,grid,5,rel_ref_c,Relative refractory c,CV squared error,7,3,0.6000000238418579,0.3655545115470886,2790.0,0.3655545115470886,-7322.05859375,15.435723633435119,460.0,1.096213698387146,True
456,153,grid,6,rel_ref_c,Relative refractory c,CV squared error,1,6,0.6800000071525574,0.0833723247051239,4660.0,0.0833723247051239,-9497.9912109375,44.595818932250594,1329.0,1.0396355390548706,True
456,153,grid,6,rel_ref_c,Relative refractory c,CV squared error,2,3,0.6800000071525574,0.3583820164203644,1426.0,0.3583820164203644,-14669.3095703125,17.482634810912383,521.0,0.6016587615013123,True
456,153,grid,6,rel_ref_c,Relative refractory c,CV squared error,7,3,0.6800000071525574,0.3655545115470886,2790.0,0.3655545115470886,-7322.05859375,15.435723633435119,460.0,1.096213698387146,True
456,154,grid,7,rel_ref_c,Relative refractory c,CV squared error,1,6,0.7599999904632568,0.0833723247051239,4660.0,0.0833723247051239,-9497.9912109375,44.595818932250594,1329.0,1.0396355390548706,True
456,154,grid,7,rel_ref_c,Relative refractory c,CV squared error,2,3,0.7599999904632568,0.3583820164203644,1426.0,0.3583820164203644,-14669.3095703125,17.482634810912383,521.0,0.6016587615013123,True
456,154,grid,7,rel_ref_c,Relative refractory c,CV squared error,7,3,0.7599999904632568,0.3655545115470886,2790.0,0.3655545115470886,-7322.05859375,15.435723633435119,460.0,1.096213698387146,True
456,155,grid,8,rel_ref_c,Relative refractory c,CV squared error,1,6,0.8399999737739563,0.0833723247051239,4660.0,0.0833723247051239,-9497.9912109375,44.595818932250594,1329.0,1.0396355390548706,True
456,155,grid,8,rel_ref_c,Relative refractory c,CV squared error,2,3,0.8399999737739563,0.3583820164203644,1426.0,0.3583820164203644,-14669.3095703125,17.482634810912383,521.0,0.6016587615013123,True
456,155,grid,8,rel_ref_c,Relative refractory c,CV squared error,7,3,0.8399999737739563,0.3655545115470886,2790.0,0.3655545115470886,-7322.05859375,15.435723633435119,460.0,1.096213698387146,True
456,156,grid,9,rel_ref_c,Relative refractory c,CV squared error,1,6,0.9200000166893005,0.0833723247051239,4660.0,0.0833723247051239,-9497.9912109375,44.595818932250594,1329.0,1.0396355390548706,True
456,156,grid,9,rel_ref_c,Relative refractory c,CV squared error,2,3,0.9200000166893005,0.3583820164203644,1426.0,0.3583820164203644,-14669.3095703125,17.482634810912383,521.0,0.6016587615013123,True
456,156,grid,9,rel_ref_c,Relative refractory c,CV squared error,7,3,0.9200000166893005,0.3655545115470886,2790.0,0.3655545115470886,-7322.05859375,15.435723633435119,460.0,1.096213698387146,True
456,157,grid,10,rel_ref_c,Relative refractory c,CV squared error,1,6,1.0,0.0833723247051239,4660.0,0.0833723247051239,-9497.9912109375,44.595818932250594,1329.0,1.0396355390548706,True
456,157,grid,10,rel_ref_c,Relative refractory c,CV squared error,2,3,1.0,0.3583820164203644,1426.0,0.3583820164203644,-14669.3095703125,17.482634810912383,521.0,0.6016587615013123,True
456,157,grid,10,rel_ref_c,Relative refractory c,CV squared error,7,3,1.0,0.3655545115470886,2790.0,0.3655545115470886,-7322.05859375,15.435723633435119,460.0,1.096213698387146,True
456,158,checkpoint_baseline,-1,rel_ref_c,Relative refractory c,CV squared error,1,6,1.0,0.0833723247051239,4660.0,0.0833723247051239,-9497.9912109375,44.595818932250594,1329.0,1.0396355390548706,True
456,158,checkpoint_baseline,-1,rel_ref_c,Relative refractory c,CV squared error,2,3,1.0,0.3583820164203644,1426.0,0.3583820164203644,-14669.3095703125,17.482634810912383,521.0,0.6016587615013123,True
456,158,checkpoint_baseline,-1,rel_ref_c,Relative refractory c,CV squared error,7,3,1.0,0.3655545115470886,2790.0,0.3655545115470886,-7322.05859375,15.435723633435119,460.0,1.096213698387146,True
789,0,grid,0,Strf_gain,STRF gain,PSTH SSE,1,6,0.0010000000474974513,8873.0,8873.0,0.007351935375481844,-37339.87109375,12.549914432401597,374.0,1.2426347732543945,True
789,0,grid,0,Strf_gain,STRF gain,PSTH SSE,2,3,0.0010000000474974513,1753.0,1753.0,0.2782684862613678,-107.22756958007812,6.50984866279655,194.0,0.6727973222732544,True
789,0,grid,0,Strf_gain,STRF gain,PSTH SSE,7,3,0.0010000000474974513,3708.0,3708.0,0.8894652128219604,971.3279418945312,3.0871447266870238,92.0,0.7577100992202759,True
789,1,grid,1,Strf_gain,STRF gain,PSTH SSE,1,6,0.0015182418283075094,7821.0,7821.0,0.01433869730681181,-65113.703125,17.381967048085635,518.0,1.2086338996887207,True
789,1,grid,1,Strf_gain,STRF gain,PSTH SSE,2,3,0.0015182418283075094,1661.0,1661.0,0.3053247034549713,-3527.571044921875,7.919197342371061,236.0,0.6477469801902771,True
789,1,grid,1,Strf_gain,STRF gain,PSTH SSE,7,3,0.0015182418283075094,3533.0,3533.0,0.6423137187957764,-903.9758911132812,4.261601959665783,127.0,0.8993799686431885,True
789,2,grid,2,Strf_gain,STRF gain,PSTH SSE,1,6,0.0023050580639392138,6994.0,6994.0,4.538558187050512e-06,-127703.6328125,23.72403610617093,707.0,1.3262478113174438,True
789,2,grid,2,Strf_gain,STRF gain,PSTH SSE,2,3,0.0023050580639392138,1615.0,1615.0,0.2667004466056824,179.1488800048828,9.19432233817657,274.0,0.6838784217834473,True
789,2,grid,2,Strf_gain,STRF gain,PSTH SSE,7,3,0.0023050580639392138,3449.0,3449.0,0.645095944404602,-445.90960693359375,6.073621690547297,181.0,0.8976460695266724,True
789,3,grid,3,Strf_gain,STRF gain,PSTH SSE,1,6,0.0034996354952454567,6608.0,6608.0,0.003952909726649523,-157327.484375,29.160095298815474,869.0,1.2655060291290283,True
789,3,grid,3,Strf_gain,STRF gain,PSTH SSE,2,3,0.0034996354952454567,1501.0,1501.0,0.31072571873664856,-8572.98046875,11.006342069058084,328.0,0.6428811550140381,True
789,3,grid,3,Strf_gain,STRF gain,PSTH SSE,7,3,0.0034996354952454567,3122.0,3122.0,0.5108659267425537,2808.0888671875,8.858763128754068,264.0,0.9860758781433105,True
789,4,grid,4,Strf_gain,STRF gain,PSTH SSE,1,6,0.0053132930770516396,5885.0,5885.0,0.02764587663114071,-146649.734375,34.42837488674876,1026.0,1.1621077060699463,True
789,4,grid,4,Strf_gain,STRF gain,PSTH SSE,2,3,0.0053132930770516396,1390.0,1390.0,0.31173020601272583,-9141.25,13.187476930304351,393.0,0.6419808864593506,True
789,4,grid,4,Strf_gain,STRF gain,PSTH SSE,7,3,0.0053132930770516396,2904.0,2904.0,0.4344644248485565,-12086.2001953125,12.147243381094594,362.0,1.0416855812072754,True
789,5,grid,5,Strf_gain,STRF gain,PSTH SSE,1,6,0.00806686282157898,5635.0,5635.0,0.022888394072651863,58654.3984375,39.93154592127781,1190.0,1.1770890951156616,True
789,5,grid,5,Strf_gain,STRF gain,PSTH SSE,2,3,0.00806686282157898,1364.0,1364.0,0.37797975540161133,-13090.6416015625,14.932384819301365,445.0,0.5855083465576172,True
789,5,grid,5,Strf_gain,STRF gain,PSTH SSE,7,3,0.00806686282157898,2930.0,2930.0,0.3388851284980774,-33896.1640625,15.972618368511123,476.0,1.118686318397522,True
789,6,grid,6,Strf_gain,STRF gain,PSTH SSE,1,6,0.012247448787093163,5066.0,5066.0,0.06739694625139236,-127326.328125,43.45491762021408,1295.0,1.0687689781188965,True
789,6,grid,6,Strf_gain,STRF gain,PSTH SSE,2,3,0.012247448787093163,1411.0,1411.0,0.3983399569988251,-39355.97265625,16.50951310358713,492.0,0.5691671371459961,True
789,6,grid,6,Strf_gain,STRF gain,PSTH SSE,7,3,0.012247448787093163,3173.0,3173.0,0.19052763283252716,46246.8515625,19.2946545417939,575.0,1.2643300294876099,True
789,7,grid,7,Strf_gain,STRF gain,PSTH SSE,1,6,0.018594589084386826,4666.0,4666.0,0.1411219984292984,-206851.234375,45.23338143015335,1348.0,0.9527161121368408,True
789,7,grid,7,Strf_gain,STRF gain,PSTH SSE,2,3,0.018594589084386826,1481.0,1481.0,0.4072977900505066,-13322.7607421875,17.851749941277138,532.0,0.5621100664138794,True
789,7,grid,7,Strf_gain,STRF gain,PSTH SSE,7,3,0.018594589084386826,4082.0,4082.0,0.13698823750019073,145620.53125,22.616690715076675,674.0,1.3307055234909058,True
789,8,grid,8,Strf_gain,STRF gain,PSTH SSE,1,6,0.028231080621480942,4681.0,4681.0,0.23302873969078064,-747038.375,46.30717090030536,1380.0,0.8456476926803589,True
789,8,grid,8,Strf_gain,STRF gain,PSTH SSE,2,3,0.028231080621480942,1406.0,1406.0,0.4097789227962494,40687.359375,18.62353612294889,555.0,0.5601691603660583,True
789,8,grid,8,Strf_gain,STRF gain,PSTH SSE,7,3,0.028231080621480942,5240.0,5240.0,0.07737177610397339,324405.09375,26.509177544377703,790.0,1.4226669073104858,True
789,9,grid,9,Strf_gain,STRF gain,PSTH SSE,1,6,0.04286160692572594,4787.0,4787.0,0.298351526260376,-2424269.75,45.904499848998356,1368.0,0.7821625471115112,True
789,9,grid,9,Strf_gain,STRF gain,PSTH SSE,2,3,0.04286160692572594,1420.0,1420.0,0.4200115501880646,224465.125,18.824871648602393,561.0,0.5522259473800659,True
789,9,grid,9,Strf_gain,STRF gain,PSTH SSE,7,3,0.04286160692572594,5969.0,5969.0,0.11195538938045502,443761.59375,28.75742424750847,857.0,1.366227388381958,True
789,10,grid,10,Strf_gain,STRF gain,PSTH SSE,1,6,0.06507427990436554,5088.0,5088.0,0.33790069818496704,-4413971.5,45.065601825442094,1343.0,0.7470859289169312,True
789,10,grid,10,Strf_gain,STRF gain,PSTH SSE,2,3,0.06507427990436554,1431.0,1431.0,0.41646721959114075,69725.71875,19.39532230462065,578.0,0.5549662113189697,True
789,10,grid,10,Strf_gain,STRF gain,PSTH SSE,7,3,0.06507427990436554,6535.0,6535.0,0.13339100778102875,899976.75,31.50900976477299,939.0,1.3355973958969116,True
789,11,grid,11,Strf_gain,STRF gain,PSTH SSE,1,6,0.0987984910607338,20616.0,20616.0,0.03696355223655701,28983036.0,47.88429918459112,1427.0,1.1361191272735596,True
789,11,grid,11,Strf_gain,STRF gain,PSTH SSE,2,3,0.0987984910607338,2613.0,2613.0,0.02186037413775921,614377.0625,16.375289419818127,488.0,1.0524563789367676,True
789,11,grid,11,Strf_gain,STRF gain,PSTH SSE,7,3,0.0987984910607338,7181.0,7181.0,0.14408361911773682,1735068.75,33.85792423073051,1009.0,1.3212412595748901,True
789,12,grid,12,Strf_gain,STRF gain,PSTH SSE,1,6,0.15000000596046448,53671.0,53671.0,1.1979831457138062,34809796.0,41.206670917083315,1228.0,2.4229023456573486,True
789,12,grid,12,Strf_gain,STRF gain,PSTH SSE,2,3,0.15000000596046448,1865.0,1865.0,0.0655275359749794,137145.609375,9.261434180061071,276.0,0.9443254470825195,True
789,12,grid,12,Strf_gain,STRF gain,PSTH SSE,7,3,0.15000000596046448,13782.0,13782.0,0.0049932729452848434,8463735.0,34.02570383544176,1014.0,1.6301616430282593,True
789,13,checkpoint_baseline,-1,Strf_gain,STRF gain,PSTH SSE,1,6,0.015168705955147743,4816.0,4816.0,0.1168418899178505,-144734.9375,44.864266299788596,1337.0,0.9865567684173584,True
789,13,checkpoint_baseline,-1,Strf_gain,STRF gain,PSTH SSE,2,3,0.014653658494353294,1467.0,1467.0,0.37645223736763,14422.09375,17.449078889970135,520.0,0.5867518782615662,True
789,13,checkpoint_baseline,-1,Strf_gain,STRF gain,PSTH SSE,7,3,0.006921572145074606,2736.0,2736.0,0.3421579599380493,-14752.19921875,14.227710479514108,424.0,1.1158820390701294,True
789,14,grid,0,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.10000000149011612,10939.0,10939.0,0.5557045936584473,0.0,3.2213684104560247,96.0,0.5829222202301025,True
789,14,grid,0,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.10000000149011612,1892.0,1892.0,0.4275224208831787,0.0,4.060266434012282,121.0,0.5464569330215454,True
789,14,grid,0,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.10000000149011612,3806.0,3806.0,1.111767292022705,0.0,2.483138149726519,74.0,0.6464210152626038,True
789,15,grid,1,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.19193831086158752,10939.0,10939.0,0.5557045936584473,0.0,3.2213684104560247,96.0,0.5829222202301025,True
789,15,grid,1,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.19193831086158752,1892.0,1892.0,0.4275161921977997,0.0,4.060266434012282,121.0,0.5464617013931274,True
789,15,grid,1,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.19193831086158752,3806.0,3806.0,1.111767292022705,0.0,2.483138149726519,74.0,0.6464210152626038,True
789,16,grid,2,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.3684031367301941,10939.0,10939.0,0.5557045936584473,0.0,3.2213684104560247,96.0,0.5829222202301025,True
789,16,grid,2,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.3684031367301941,1892.0,1892.0,0.4280787408351898,0.0,4.060266434012282,121.0,0.546031653881073,True
789,16,grid,2,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.3684031367301941,3806.0,3806.0,1.111767292022705,0.0,2.483138149726519,74.0,0.6464210152626038,True
789,17,grid,3,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.7071067690849304,10924.0,10924.0,0.5013110041618347,-7.531441951869056e-05,3.3220361732827755,99.0,0.6203449964523315,True
789,17,grid,3,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.7071067690849304,1868.0,1868.0,0.453595906496048,0.0003796267556026578,4.194490117781283,125.0,0.5268136262893677,True
789,17,grid,3,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.7071067690849304,3803.0,3803.0,1.079446792602539,7.178488203862798e-08,2.5166940706687693,75.0,0.661860466003418,True
789,18,grid,4,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,1.3572088479995728,10784.0,10784.0,0.5048220157623291,-0.009961768053472042,3.6575953827052783,109.0,0.6178699135780334,True
789,18,grid,4,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,1.3572088479995728,1868.0,1868.0,0.4036010801792145,-0.011170009151101112,4.3287138015502835,129.0,0.5650128722190857,True
789,18,grid,4,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,1.3572088479995728,3780.0,3780.0,1.1282894611358643,0.0009694467298686504,2.6844736753800205,80.0,0.6386150121688843,True
789,19,grid,5,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,2.605003595352173,10426.0,10426.0,0.26016682386398315,-0.4503317177295685,4.664273010972786,139.0,0.8183127045631409,True
789,19,grid,5,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,2.605003595352173,1811.0,1811.0,0.33337587118148804,-0.06215093657374382,4.832052615684037,144.0,0.6229218244552612,True
789,19,grid,5,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,2.605003595352173,3807.0,3807.0,1.0322545766830444,0.0012492756359279156,2.852253280091272,85.0,0.6848253607749939,True
789,20,grid,6,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,5.0,9106.0,9106.0,0.014227145351469517,-4.961844444274902,8.758095365927318,261.0,1.209100604057312,True
789,20,grid,6,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,5.0,1784.0,1784.0,0.2721836566925049,-0.8849161267280579,5.7380624811247944,171.0,0.6785966753959656,True
789,20,grid,6,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,5.0,3752.0,3752.0,0.8152928352355957,0.3134145140647888,3.1542565685715243,94.0,0.7978890538215637,True
789,21,grid,7,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,9.596915245056152,8425.0,8425.0,0.11511844396591187,-56.896060943603516,15.70417100097312,468.0,1.6676692962646484,True
789,21,grid,7,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,9.596915245056152,1639.0,1639.0,0.21394935250282288,-4.245171070098877,7.717861816717559,230.0,0.7377623319625854,True
789,21,grid,7,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,9.596915245056152,3259.0,3259.0,0.574836015701294,-0.048481035977602005,6.677628267507801,199.0,0.9426453113555908,True
789,22,grid,8,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,18.42015838623047,8192.0,8192.0,0.14194846153259277,20.526878356933594,28.086305828663466,837.0,1.7051386833190918,True
789,22,grid,8,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,18.42015838623047,1471.0,1471.0,0.1577390432357788,-3.264566659927368,11.878796013556592,354.0,0.803145170211792,True
789,22,grid,8,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,18.42015838623047,2723.0,2723.0,0.34659022092819214,-7.142787456512451,14.194154558571858,423.0,1.1121056079864502,True
789,23,grid,9,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,35.35533905029297,4291.0,4291.0,0.2654368281364441,832.1812744140625,45.56894063957585,1358.0,0.8131725788116455,True
789,23,grid,9,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,35.35533905029297,1477.0,1477.0,0.40586236119270325,1.1711292266845703,17.91886178316164,534.0,0.5632356405258179,True
789,23,grid,9,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,35.35533905029297,3920.0,3920.0,0.7134546041488647,320.4940490722656,31.40834200194624,936.0,0.8561623096466064,True
789,24,grid,10,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,67.86044311523438,4247.0,4247.0,0.34102097153663635,20.914268493652344,44.36092748565484,1322.0,0.7444081902503967,True
789,24,grid,10,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,67.86044311523438,1390.0,1390.0,0.44866085052490234,-9.998435020446777,18.086641387872888,539.0,0.5304874181747437,True
789,24,grid,10,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,67.86044311523438,4069.0,4069.0,0.7212691307067871,-78.90394592285156,32.5156873930405,969.0,0.8515490889549255,True
789,25,grid,11,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,130.25018310546875,4914.0,4914.0,0.1695595234632492,-66.54981994628906,44.19314788094359,1317.0,0.9166021347045898,True
789,25,grid,11,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,130.25018310546875,1466.0,1466.0,0.41616347432136536,-4.342905521392822,17.01285191772088,507.0,0.5552015900611877,True
789,25,grid,11,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,130.25018310546875,4017.0,4017.0,0.6350356340408325,-35.76250457763672,28.287641354316968,843.0,0.9039335250854492,True
789,26,grid,12,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,250.0,6417.0,6417.0,0.02988334931433201,-0.6355957388877869,36.57595382705278,1090.0,1.1555101871490479,True
789,26,grid,12,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,250.0,1395.0,1395.0,0.33925241231918335,0.6304670572280884,12.281467064863595,366.0,0.6178551316261292,True
789,26,grid,12,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,250.0,3653.0,3653.0,0.6120067834854126,-1.6331019401550293,16.475957182644876,491.0,0.9185160994529724,True
789,27,checkpoint_baseline,-1,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,25.937660217285156,4816.0,4816.0,0.1168418899178505,211.5982208251953,44.864266299788596,1337.0,0.9865567684173584,True
789,27,checkpoint_baseline,-1,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,29.200740814208984,1467.0,1467.0,0.37645223736763,32.010719299316406,17.449078889970135,520.0,0.5867518782615662,True
789,27,checkpoint_baseline,-1,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,18.431663513183594,2736.0,2736.0,0.3421579599380493,-6.041604995727539,14.227710479514108,424.0,1.1158820390701294,True
789,28,grid,0,output_ad,Output adaptation,PSTH SSE,1,6,0.0,986224.0,986224.0,0.00688188849017024,-56330132.0,597.0940572464011,17794.0,1.4113353490829468,True
