init_id,cell,epsilon,epsilon_percent_log,center_gain,seed_count,fd_log_mean,fd_log_ci_low,fd_log_ci_high,fd_log_sem,analytic_log_mean,analytic_log_ci_low,analytic_log_ci_high,analytic_log_sem,fd_resolved,analytic_resolved,raw_aligned,zero_difference_fraction,center_firing_rate_mean_hz,stable_sign_window,magnitude_stable_window,qualified,status
3,7,0.0025,0.25,0.0139875570312142,8,63449.32706324115,16026.6478582286,110872.0062682537,20055.059138072007,1926308.641678514,1896807.3453401353,1955809.9380168926,12476.103261863707,True,True,True,0.0,242.87775578000736,True,True,True,green
3,7,0.005,0.5,0.0139875570312142,8,58562.45063974666,38437.200274647446,78687.70100484588,8510.971817845084,1926308.641678514,1896807.3453401353,1955809.9380168926,12476.103261863707,True,True,True,0.0,242.87775578000736,True,True,True,green
3,7,0.01,1.0,0.0139875570312142,8,65174.89307323935,47683.69372546274,82666.09242101596,7397.031192585772,1926308.641678514,1896807.3453401353,1955809.9380168926,12476.103261863707,True,True,True,0.0,242.87775578000736,True,True,True,green
3,7,0.02,2.0,0.0139875570312142,8,61643.85830853457,54644.64676105618,68643.06985601295,2959.9677592597623,1926308.641678514,1896807.3453401353,1955809.9380168926,12476.103261863707,True,True,True,0.0,242.87775578000736,True,True,True,green
3,7,0.05,5.0,0.0139875570312142,8,57832.51548470424,54060.169151224385,61604.8618181841,1595.325908942552,1926308.641678514,1896807.3453401353,1955809.9380168926,12476.103261863707,True,True,True,0.0,242.87775578000736,True,True,True,green
3,7,0.1,10.0,0.0139875570312142,8,58224.99805629261,56923.18286231199,59526.813250273226,550.5378679524796,1926308.641678514,1896807.3453401353,1955809.9380168926,12476.103261863707,True,True,True,0.0,242.87775578000736,True,True,True,green
4,1,0.0025,0.25,0.0108905816450715,8,62324.38781288219,22715.385901920286,101933.3897238441,16750.653675433517,454824.9294868782,443195.6056560743,466454.25331768213,4918.043034943312,True,True,True,0.0,252.87322573068016,True,True,True,green
4,1,0.005,0.5,0.0108905816450715,8,53399.64176172298,32181.26912858934,74618.01439485663,8973.25341175926,454824.9294868782,443195.6056560743,466454.25331768213,4918.043034943312,True,True,True,0.0,252.87322573068016,True,True,True,green
4,1,0.01,1.0,0.0108905816450715,8,52343.829264985565,39634.20139289098,65053.45713708015,5374.90379857752,454824.9294868782,443195.6056560743,466454.25331768213,4918.043034943312,True,True,True,0.0,252.87322573068016,True,True,True,green
4,1,0.02,2.0,0.0108905816450715,8,57681.26372157657,52590.55223445562,62771.97520869752,2152.8627576630424,454824.9294868782,443195.6056560743,466454.25331768213,4918.043034943312,True,True,True,0.0,252.87322573068016,True,True,True,green
